loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.20G079600,water_soluble_protein,hap1,hap2,-2.2379,0.0052,-3.7988,-0.6771,TRUE
Glyma.02G048300,water_soluble_protein,hap1,hap2,-4.5099,0.0039,-7.5546,-1.4652,TRUE
Glyma.10G056900,water_soluble_protein,hap1,hap2,-1.9629,0.0349,-3.7845,-0.1413,TRUE
Glyma.20G082900,water_soluble_protein,hap1,hap2,-2.106,0.0116,-3.7352,-0.4768,TRUE
Glyma.08G329100,water_soluble_protein,hap1,hap2,-2.8802,0.0003,-4.4049,-1.3555,TRUE
Glyma.20G112200,water_soluble_protein,hap1,hap7,-4.5524,0.0058,-8.0925,-1.0124,TRUE
Glyma.20G112200,water_soluble_protein,hap3,hap7,-5.1849,0.0004,-8.4475,-1.9222,TRUE
Glyma.08G287300,water_soluble_protein,hap1,hap2,-1.8184,0.0398,-3.5509,-0.086,TRUE
Glyma.15G035500,water_soluble_protein,hap1,hap3,-3.1941,0.0047,-5.5548,-0.8334,TRUE
Glyma.02G238300,water_soluble_protein,hap1,hap2,-1.7382,0.0292,-3.2979,-0.1785,TRUE
Glyma.12G117600,water_soluble_protein,hap1,hap2,2.2327,0.0042,0.7161,3.7493,TRUE
Glyma.13G214000,water_soluble_protein,hap15,hap5,-5.4,0.0141,-9.9825,-0.8175,TRUE
Glyma.13G214000,water_soluble_protein,hap3,hap5,-5.6621,0.0017,-9.6061,-1.7182,TRUE
Glyma.11G147200,water_soluble_protein,hap1,hap3,-2.1873,0.0349,-4.2505,-0.124,TRUE
Glyma.13G218900,water_soluble_protein,hap1,hap8,-7.3176,0.0032,-12.8306,-1.8046,TRUE
Glyma.13G218900,water_soluble_protein,hap2,hap8,-6.9743,0.0056,-12.4873,-1.4613,TRUE
Glyma.13G218900,water_soluble_protein,hap3,hap8,-7.1116,0.0048,-12.6554,-1.5678,TRUE
Glyma.04G256700,water_soluble_protein,hap1,hap2,-3.148,0.011,-5.5657,-0.7302,TRUE
Glyma.18G169900,water_soluble_protein,hap1,hap2,-4.1886,0.0106,-7.3837,-0.9935,TRUE
Glyma.11G081700,water_soluble_protein,hap1,hap3,-2.142,0.0384,-4.1684,-0.1156,TRUE
Glyma.08G278700,water_soluble_protein,hap1,hap2,-2.9069,0.0042,-4.8847,-0.9291,TRUE
Glyma.08G177100,water_soluble_protein,hap1,hap2,-2.5164,0.012,-4.472,-0.5609,TRUE
Glyma.18G158400,water_soluble_protein,hap1,hap3,-4.5181,0.0022,-7.6299,-1.4062,TRUE
Glyma.03G103700,water_soluble_protein,hap2,hap3,3.4001,0.005,0.8721,5.9281,TRUE
Glyma.16G078200,water_soluble_protein,hap2,hap5,-4.8317,0.0048,-8.5262,-1.1371,TRUE
Glyma.16G078200,water_soluble_protein,hap3,hap5,-4.0991,0.0178,-7.6786,-0.5196,TRUE
Glyma.01G220800,water_soluble_protein,hap1,hap5,-3.8961,0.0035,-6.6936,-1.0987,TRUE
Glyma.11G190900,water_soluble_protein,hap1,hap2,-2.1514,0.0162,-3.8997,-0.4031,TRUE
Glyma.16G087200,water_soluble_protein,hap1,hap5,-3.264,0.0097,-5.7267,-0.8014,TRUE
Glyma.06G015300,water_soluble_protein,hap1,hap2,2.0009,0.0134,0.4211,3.5807,TRUE
Glyma.10G239600,water_soluble_protein,hap1,hap4,-3.4565,0.0243,-6.5485,-0.3646,TRUE
Glyma.13G194200,water_soluble_protein,hap2,hap4,-4.2119,0.0202,-7.9781,-0.4457,TRUE
Glyma.09G254500,water_soluble_protein,hap10,hap6,5.436,0.0112,0.8708,10.0012,TRUE
Glyma.06G210100,water_soluble_protein,hap1,hap2,-5.2008,0.0023,-8.9384,-1.4633,TRUE
Glyma.06G210100,water_soluble_protein,hap2,hap3,5.651,0.0119,0.9275,10.3745,TRUE
Glyma.15G234000,water_soluble_protein,hap1,hap4,-8.791,0,-13.4279,-4.1541,TRUE
Glyma.18G138100,water_soluble_protein,hap1,hap4,-6.8499,0.0001,-10.9156,-2.7842,TRUE
Glyma.18G138100,water_soluble_protein,hap3,hap4,-6.1153,0.0018,-10.5406,-1.69,TRUE
Glyma.18G138100,water_soluble_protein,hap4,hap6,6.1417,0.0078,1.1454,11.1381,TRUE
Glyma.18G138100,water_soluble_protein,hap4,hap9,7.024,0.0005,2.3504,11.6976,TRUE
Glyma.20G009100,water_soluble_protein,hap2,hap3,-5.5737,0.0007,-9.0721,-2.0753,TRUE
Glyma.18G246800,water_soluble_protein,hap10,hap2,4.9538,0.0412,0.1269,9.7807,TRUE
Glyma.08G281000,water_soluble_protein,hap1,hap2,-3.4968,0.0033,-5.8107,-1.1829,TRUE
Glyma.20G228200,water_soluble_protein,hap1,hap2,1.5288,0.0476,0.0164,3.0412,TRUE
Glyma.17G255100,water_soluble_protein,hap1,hap2,-9.7784,0,-13.761,-5.7957,TRUE
Glyma.08G033100,water_soluble_protein,hap1,hap2,-2.7885,0.0009,-4.4212,-1.1557,TRUE
Glyma.12G228800,water_soluble_protein,hap1,hap2,-5.114,0.0018,-8.2917,-1.9362,TRUE
Glyma.16G084400,water_soluble_protein,hap1,hap4,-3.7934,0.005,-6.615,-0.9718,TRUE
Glyma.08G104300,water_soluble_protein,hap1,hap2,-5.1791,0,-7.577,-2.7811,TRUE
Glyma.05G051500,water_soluble_protein,hap1,hap2,-4.9766,0.0035,-8.5539,-1.3992,TRUE
Glyma.05G051500,water_soluble_protein,hap2,hap3,8.028,0.0004,3.1464,12.9096,TRUE
Glyma.08G178400,water_soluble_protein,hap1,hap2,-4.6695,0.0011,-7.4366,-1.9024,TRUE
Glyma.07G021700,water_soluble_protein,hap1,hap2,-2.2434,0.0078,-3.8854,-0.6014,TRUE
Glyma.18G119400,water_soluble_protein,hap1,hap2,-3.2821,0.0039,-5.498,-1.0661,TRUE
Glyma.08G283800,water_soluble_protein,hap1,hap2,-2.919,0.0058,-4.9795,-0.8584,TRUE
Glyma.07G090800,water_soluble_protein,hap1,hap2,-4.8222,0.0011,-7.9691,-1.6752,TRUE
Glyma.06G287500,water_soluble_protein,hap2,hap3,3.006,0.0365,0.1511,5.861,TRUE
Glyma.18G070400,water_soluble_protein,hap1,hap3,-7.4954,0.02,-14.0258,-0.965,TRUE
Glyma.18G070400,water_soluble_protein,hap2,hap3,-7.9012,0.0108,-14.2817,-1.5207,TRUE
Glyma.03G191600,water_soluble_protein,hap1,hap2,2.2517,0.0063,0.6462,3.8571,TRUE
Glyma.01G219600,water_soluble_protein,hap1,hap4,-3.8514,0.0055,-6.7418,-0.961,TRUE
Glyma.01G219600,water_soluble_protein,hap2,hap4,-4.2326,0.0029,-7.2248,-1.2405,TRUE
Glyma.06G087000,water_soluble_protein,hap1,hap2,-2.8791,0.0047,-4.8607,-0.8975,TRUE
Glyma.01G217200,water_soluble_protein,hap1,hap3,-4.9376,0.0002,-7.5375,-2.3376,TRUE
Glyma.06G199700,water_soluble_protein,hap1,hap3,-4.834,0.0024,-8.1885,-1.4795,TRUE
Glyma.06G199700,water_soluble_protein,hap2,hap3,-4.7129,0.0046,-8.1853,-1.2406,TRUE
Glyma.18G219300,water_soluble_protein,hap1,hap2,-3.5963,0.0006,-5.8373,-1.3553,TRUE
Glyma.06G207200,water_soluble_protein,hap1,hap2,-5.2153,0.0011,-8.6216,-1.8089,TRUE
Glyma.12G058600,water_soluble_protein,hap1,hap2,-5.5458,0.0002,-8.3868,-2.7048,TRUE
Glyma.02G257500,water_soluble_protein,hap1,hap2,-5.7395,0.0003,-8.8077,-2.6714,TRUE
Glyma.06G151700,water_soluble_protein,hap1,hap2,-3.1691,0.0001,-4.6882,-1.65,TRUE
Glyma.20G232400,water_soluble_protein,hap1,hap2,2.0493,0.0338,0.1253,3.9732,TRUE
Glyma.16G088100,water_soluble_protein,hap1,hap4,-3.3419,0.0103,-6.0244,-0.6593,TRUE
Glyma.01G212100,water_soluble_protein,hap1,hap2,-6.4014,0.0004,-9.928,-2.8749,TRUE
Glyma.08G095000,water_soluble_protein,hap2,hap3,-4.6047,0.0128,-8.3982,-0.8113,TRUE
Glyma.13G192000,water_soluble_protein,hap1,hap2,2.6247,0.0036,0.8691,4.3802,TRUE
Glyma.16G083000,water_soluble_protein,hap1,hap2,-3.869,0.0084,-6.9867,-0.7513,TRUE
Glyma.16G083000,water_soluble_protein,hap2,hap3,4.424,0.0088,0.8417,8.0063,TRUE
Glyma.01G081300,water_soluble_protein,hap1,hap2,2.2439,0.0412,0.0906,4.3972,TRUE
Glyma.08G280000,water_soluble_protein,hap1,hap2,-2.6903,0.0109,-4.7517,-0.6289,TRUE
Glyma.08G212200,water_soluble_protein,hap2,hap4,-4.6517,0.0044,-8.0711,-1.2322,TRUE
Glyma.07G004600,water_soluble_protein,hap2,hap3,5.5102,0.0056,1.3705,9.6499,TRUE
Glyma.19G043000,water_soluble_protein,hap1,hap2,2.6167,0.0006,1.1499,4.0835,TRUE
Glyma.08G096700,water_soluble_protein,hap1,hap3,-7.4061,0,-11.2671,-3.5451,TRUE
Glyma.03G097500,water_soluble_protein,hap1,hap4,-5.031,0.0001,-7.9899,-2.0721,TRUE
Glyma.03G097500,water_soluble_protein,hap3,hap4,-6.4552,0.0059,-11.4894,-1.4209,TRUE
Glyma.10G184000,water_soluble_protein,hap1,hap2,-4.3227,0.0024,-7.0923,-1.5531,TRUE
Glyma.06G320600,water_soluble_protein,hap1,hap4,-3.851,0.002,-6.4888,-1.2132,TRUE
Glyma.06G320600,water_soluble_protein,hap2,hap4,-4.5189,0.0004,-7.2587,-1.779,TRUE
Glyma.11G082200,water_soluble_protein,hap1,hap6,-6.9409,0.0005,-11.3855,-2.4963,TRUE
Glyma.11G082200,water_soluble_protein,hap2,hap6,-8.1384,0.0004,-13.2694,-3.0074,TRUE
Glyma.06G210000,water_soluble_protein,hap1,hap2,-5.0691,0.0014,-8.4187,-1.7195,TRUE
Glyma.04G225900,water_soluble_protein,hap1,hap2,-2.9429,0.0027,-4.8477,-1.0381,TRUE
Glyma.08G352500,water_soluble_protein,hap1,hap5,-5.0099,0.0004,-7.7571,-2.2627,TRUE
Glyma.12G099100,water_soluble_protein,hap1,hap2,-1.886,0.0259,-3.5423,-0.2296,TRUE
Glyma.01G238800,water_soluble_protein,hap1,hap2,-2.0739,0.0257,-3.892,-0.2558,TRUE
Glyma.15G223000,water_soluble_protein,hap2,hap9,-8.2746,0.0003,-13.5811,-2.968,TRUE
Glyma.01G072500,water_soluble_protein,hap1,hap2,2.8031,0.0366,0.1771,5.4292,TRUE
Glyma.17G255800,water_soluble_protein,hap1,hap2,-5.0079,0.0007,-7.8712,-2.1446,TRUE
Glyma.08G351800,water_soluble_protein,hap1,hap11,-10.9425,0,-16.033,-5.8521,TRUE
Glyma.08G351800,water_soluble_protein,hap11,hap2,10.6935,0,5.244,16.143,TRUE
Glyma.08G351800,water_soluble_protein,hap11,hap3,10.7131,0,4.9378,16.4885,TRUE
Glyma.18G185600,water_soluble_protein,hap2,hap8,6.3348,0.0298,0.4421,12.2274,TRUE
Glyma.18G054900,water_soluble_protein,hap1,hap2,-4.4338,0.0167,-8.0528,-0.8147,TRUE
Glyma.03G158200,water_soluble_protein,hap1,hap2,2.0531,0.0463,0.034,4.0721,TRUE
Glyma.13G193600,water_soluble_protein,hap1,hap2,2.9448,0.0132,0.5103,5.3793,TRUE
Glyma.16G089100,water_soluble_protein,hap1,hap2,-3.5717,0.0056,-6.0808,-1.0626,TRUE
Glyma.08G178700,water_soluble_protein,hap1,hap2,-4.9712,0.0008,-7.8566,-2.0859,TRUE
Glyma.12G100800,water_soluble_protein,hap1,hap2,-1.9895,0.0407,-3.8939,-0.085,TRUE
Glyma.03G184400,water_soluble_protein,hap1,hap2,-2.0406,0.0159,-3.6934,-0.3879,TRUE
Glyma.16G088300,water_soluble_protein,hap1,hap5,-4.3138,0.0086,-7.7976,-0.8301,TRUE
Glyma.08G161200,water_soluble_protein,hap1,hap2,-2.0474,0.0395,-3.9948,-0.1,TRUE
Glyma.15G121700,water_soluble_protein,hap2,hap3,-3.3914,0.0027,-5.7618,-1.021,TRUE
Glyma.11G233100,water_soluble_protein,hap1,hap4,-7.1899,0.001,-11.8365,-2.5433,TRUE
Glyma.02G304500,water_soluble_protein,hap1,hap2,-3.2701,0.0047,-5.6881,-0.8521,TRUE
Glyma.19G108500,water_soluble_protein,hap1,hap2,3.641,0.0039,1.1869,6.0951,TRUE
Glyma.01G218400,water_soluble_protein,hap1,hap6,-4.3589,0.0023,-7.3691,-1.3486,TRUE
Glyma.01G218400,water_soluble_protein,hap2,hap6,-4.594,0.002,-7.7264,-1.4617,TRUE
Glyma.08G047900,water_soluble_protein,hap1,hap3,-13.3489,0.0001,-19.7764,-6.9214,TRUE
Glyma.08G179600,water_soluble_protein,hap1,hap2,-3.2403,0.0097,-5.6851,-0.7955,TRUE
Glyma.07G256300,water_soluble_protein,hap1,hap2,-4.2121,0.0032,-6.9881,-1.4361,TRUE
Glyma.16G152700,water_soluble_protein,hap2,hap4,-3.3821,0.0099,-6.1525,-0.6118,TRUE
Glyma.15G267600,water_soluble_protein,hap1,hap2,-4.7188,0.0068,-8.1183,-1.3193,TRUE
Glyma.10G083100,water_soluble_protein,hap1,hap3,-4.1754,0.0003,-6.6351,-1.7157,TRUE
Glyma.10G083100,water_soluble_protein,hap2,hap3,-4.3917,0.0018,-7.3636,-1.4198,TRUE
Glyma.08G280400,water_soluble_protein,hap1,hap2,-2.9894,0.0064,-5.1277,-0.8512,TRUE
Glyma.02G052200,water_soluble_protein,hap1,hap2,-4.3613,0.0453,-8.6293,-0.0933,TRUE
Glyma.20G152700,water_soluble_protein,hap1,hap2,-3.0273,0.0093,-5.299,-0.7556,TRUE
Glyma.12G107600,water_soluble_protein,hap1,hap2,2.9655,0.0005,1.1461,4.785,TRUE
Glyma.06G210900,water_soluble_protein,hap1,hap3,-4.5467,0.0187,-8.5409,-0.5525,TRUE
Glyma.06G210900,water_soluble_protein,hap2,hap3,-4.4875,0.023,-8.5288,-0.4463,TRUE
Glyma.08G103000,water_soluble_protein,hap1,hap2,-3.4049,0.0022,-5.8383,-0.9716,TRUE
Glyma.17G156000,water_soluble_protein,hap1,hap2,2.7451,0.009,0.5732,4.917,TRUE
Glyma.17G156000,water_soluble_protein,hap2,hap4,-3.4994,0.0177,-6.5004,-0.4985,TRUE
Glyma.19G137000,water_soluble_protein,hap11,hap3,3.7444,0.0039,1.2633,6.2255,TRUE
Glyma.12G117000,water_soluble_protein,hap1,hap2,-2.3334,0.0021,-3.804,-0.8629,TRUE
Glyma.02G241200,water_soluble_protein,hap1,hap2,-1.9103,0.0136,-3.4224,-0.3983,TRUE
Glyma.08G328200,water_soluble_protein,hap1,hap2,-2.7301,0.0002,-4.1617,-1.2985,TRUE
Glyma.13G335800,water_soluble_protein,hap1,hap2,2.3404,0.0108,0.5484,4.1323,TRUE
Glyma.06G209500,water_soluble_protein,hap1,hap2,-5.1872,0.0013,-8.6113,-1.763,TRUE
Glyma.06G209500,water_soluble_protein,hap2,hap3,5.1166,0.0099,1.0258,9.2075,TRUE
Glyma.03G182800,water_soluble_protein,hap1,hap3,4.7527,0.0067,1.1112,8.3942,TRUE
Glyma.06G197500,water_soluble_protein,hap1,hap3,-5.8318,0.0001,-9.0077,-2.6559,TRUE
Glyma.06G197500,water_soluble_protein,hap2,hap3,-5.1582,0.0077,-9.1706,-1.1458,TRUE
Glyma.20G086600,water_soluble_protein,hap1,hap4,6.0466,0.0001,2.7617,9.3316,TRUE
Glyma.20G086600,water_soluble_protein,hap2,hap4,4.1987,0.0246,0.4373,7.9601,TRUE
Glyma.15G192600,water_soluble_protein,hap39,hap4,8.1214,0.0016,2.5282,13.7146,TRUE
Glyma.08G109500,water_soluble_protein,hap1,hap2,-10.7901,0,-14.8761,-6.704,TRUE
Glyma.02G038500,water_soluble_protein,hap1,hap2,-1.7311,0.0459,-3.4306,-0.0317,TRUE
Glyma.07G058100,water_soluble_protein,hap1,hap4,-2.7041,0.0197,-5.0557,-0.3526,TRUE
Glyma.09G264800,water_soluble_protein,hap1,hap2,2.1451,0.0123,0.4715,3.8187,TRUE
Glyma.18G140300,water_soluble_protein,hap1,hap2,-4.8403,0.0006,-7.5793,-2.1013,TRUE
Glyma.08G308600,water_soluble_protein,hap1,hap2,2.4093,0.0035,0.8029,4.0157,TRUE
Glyma.08G181300,water_soluble_protein,hap1,hap2,-4.2002,0.0047,-7.0963,-1.3041,TRUE
Glyma.03G102100,water_soluble_protein,hap1,hap2,-3.2567,0.0046,-5.494,-1.0194,TRUE
Glyma.13G219300,water_soluble_protein,hap1,hap4,-9.894,0.0001,-15.4652,-4.3228,TRUE
Glyma.13G219300,water_soluble_protein,hap2,hap4,-9.595,0.0002,-15.0539,-4.1361,TRUE
Glyma.01G238900,water_soluble_protein,hap1,hap2,-2.5533,0.0051,-4.3292,-0.7774,TRUE
Glyma.12G111200,water_soluble_protein,hap1,hap2,1.8722,0.0166,0.3453,3.3992,TRUE
Glyma.20G152000,water_soluble_protein,hap1,hap5,-4.4895,0.0062,-8.0016,-0.9774,TRUE
Glyma.20G107000,water_soluble_protein,hap1,hap2,-4.1854,0.0001,-6.2991,-2.0717,TRUE
Glyma.10G053100,water_soluble_protein,hap1,hap2,-2.3947,0.0121,-4.2578,-0.5317,TRUE
Glyma.02G236200,water_soluble_protein,hap1,hap8,-4.5254,0.0072,-8.0186,-1.0323,TRUE
Glyma.10G102600,water_soluble_protein,hap1,hap4,-2.4623,0.0385,-4.8204,-0.1042,TRUE
Glyma.07G196300,water_soluble_protein,hap1,hap3,-6.2344,0.0003,-9.9571,-2.5116,TRUE
Glyma.10G057100,water_soluble_protein,hap1,hap2,-2.0195,0.0369,-3.9149,-0.1241,TRUE
Glyma.13G214900,water_soluble_protein,hap2,hap3,-3.7924,0.0099,-6.8254,-0.7593,TRUE
Glyma.18G139800,water_soluble_protein,hap1,hap4,-4.624,0.0042,-8.1129,-1.1351,TRUE
Glyma.18G139800,water_soluble_protein,hap4,hap5,5.3552,0.0057,1.1999,9.5105,TRUE
Glyma.19G120000,water_soluble_protein,hap2,hap3,-3.364,0.0052,-5.8744,-0.8536,TRUE
Glyma.01G151500,water_soluble_protein,hap1,hap2,-3.0691,0.0009,-4.8619,-1.2764,TRUE
Glyma.08G317700,water_soluble_protein,hap19,hap3,5.7665,0.0086,1.1697,10.3632,TRUE
Glyma.04G043300,water_soluble_protein,hap1,hap2,-3.954,0.0111,-6.9919,-0.9161,TRUE
Glyma.13G335500,water_soluble_protein,hap1,hap2,2.2064,0.0234,0.3031,4.1096,TRUE
Glyma.12G102700,water_soluble_protein,hap1,hap3,-3.072,0.0252,-5.8332,-0.3107,TRUE
Glyma.11G077500,water_soluble_protein,hap1,hap2,-2.3327,0.0119,-4.1419,-0.5235,TRUE
Glyma.15G270600,water_soluble_protein,hap1,hap3,-7.7173,0.0012,-12.7748,-2.6597,TRUE
Glyma.15G270600,water_soluble_protein,hap2,hap3,-8.0476,0.0006,-13.0738,-3.0215,TRUE
Glyma.20G112100,water_soluble_protein,hap2,hap4,3.6887,0.0088,0.6996,6.6777,TRUE
Glyma.08G109400,water_soluble_protein,hap1,hap2,-11.0686,0,-14.1605,-7.9767,TRUE
Glyma.08G109400,water_soluble_protein,hap2,hap3,10.7062,0,7.1283,14.2841,TRUE
Glyma.02G180400,water_soluble_protein,hap1,hap2,2.2401,0.0185,0.3813,4.0989,TRUE
Glyma.06G319600,water_soluble_protein,hap1,hap2,-4.4738,0.0003,-6.8766,-2.0711,TRUE
Glyma.04G014700,water_soluble_protein,hap1,hap2,2.4636,0.0009,1.0229,3.9044,TRUE
Glyma.13G335600,water_soluble_protein,hap1,hap2,2.3671,0.0083,0.6171,4.117,TRUE
Glyma.06G086800,water_soluble_protein,hap1,hap5,-5.0693,0.0003,-8.1055,-2.0331,TRUE
Glyma.06G086800,water_soluble_protein,hap2,hap5,-4.5412,0.012,-8.253,-0.8294,TRUE
Glyma.08G279300,water_soluble_protein,hap1,hap2,-2.6911,0.0123,-4.7895,-0.5927,TRUE
Glyma.15G276400,water_soluble_protein,hap1,hap11,-6.6316,0.0011,-10.9192,-2.344,TRUE
Glyma.15G276400,water_soluble_protein,hap11,hap2,7.2017,0.0005,2.8155,11.588,TRUE
Glyma.18G069900,water_soluble_protein,hap1,hap5,-5.4569,0.0005,-8.8123,-2.1015,TRUE
Glyma.18G069900,water_soluble_protein,hap2,hap5,-5.6603,0.0005,-9.1586,-2.1619,TRUE
Glyma.18G245000,water_soluble_protein,hap1,hap4,-5.7841,0.0004,-9.553,-2.0153,TRUE
Glyma.18G245000,water_soluble_protein,hap2,hap4,-6.8313,0.0003,-11.1884,-2.4743,TRUE
Glyma.19G051500,water_soluble_protein,hap1,hap2,-4.1455,0.0168,-7.5338,-0.7571,TRUE
Glyma.12G018900,water_soluble_protein,hap2,hap3,-3.9341,0.0033,-6.5386,-1.3296,TRUE
Glyma.05G145200,water_soluble_protein,hap1,hap2,3.3613,0.0013,1.3319,5.3907,TRUE
Glyma.13G060000,water_soluble_protein,hap1,hap2,2.7311,0.0258,0.3342,5.1279,TRUE
Glyma.17G054800,water_soluble_protein,hap1,hap2,-2.6454,0.0082,-4.5955,-0.6954,TRUE
Glyma.17G205500,water_soluble_protein,hap1,hap3,-3.6349,0.0079,-6.4701,-0.7998,TRUE
Glyma.17G205500,water_soluble_protein,hap2,hap3,-4.8391,0.0003,-7.737,-1.9413,TRUE
Glyma.19G031800,water_soluble_protein,hap1,hap2,-3.7973,0.0149,-6.8429,-0.7517,TRUE
Glyma.06G209700,water_soluble_protein,hap1,hap2,-5.1287,0.0005,-7.9803,-2.277,TRUE
Glyma.12G100900,water_soluble_protein,hap1,hap2,-1.991,0.0366,-3.8567,-0.1252,TRUE
Glyma.13G346300,water_soluble_protein,hap1,hap2,-2.7953,0.0076,-4.8367,-0.7538,TRUE
Glyma.12G103300,water_soluble_protein,hap1,hap2,-2.2988,0.0209,-4.245,-0.3527,TRUE
Glyma.07G058400,water_soluble_protein,hap1,hap4,-4.3229,0.026,-8.2741,-0.3718,TRUE
Glyma.07G058400,water_soluble_protein,hap2,hap4,-3.7812,0.027,-7.2536,-0.3088,TRUE
Glyma.13G363900,water_soluble_protein,hap1,hap3,-3.7739,0.0011,-6.0152,-1.5326,TRUE
Glyma.10G166500,water_soluble_protein,hap1,hap2,-6.6976,0.0007,-10.5148,-2.8804,TRUE
Glyma.20G203600,water_soluble_protein,hap1,hap3,-4.2827,0.0171,-7.9391,-0.6263,TRUE
Glyma.04G225400,water_soluble_protein,hap1,hap2,-2.7068,0.0039,-4.5314,-0.8823,TRUE
Glyma.12G102500,water_soluble_protein,hap1,hap3,-3.1676,0.0093,-5.6822,-0.6529,TRUE
Glyma.18G245800,water_soluble_protein,hap1,hap3,-4.7203,0.0054,-8.257,-1.1836,TRUE
Glyma.18G245800,water_soluble_protein,hap2,hap3,-5.5248,0.007,-9.7765,-1.2731,TRUE
Glyma.08G029600,water_soluble_protein,hap1,hap2,-3.9404,0.0103,-6.9359,-0.9449,TRUE
Glyma.19G029700,water_soluble_protein,hap1,hap2,-4.2414,0.0094,-7.4262,-1.0566,TRUE
Glyma.11G189700,water_soluble_protein,hap1,hap2,-2.2535,0.0104,-3.9694,-0.5376,TRUE
Glyma.04G030900,water_soluble_protein,hap1,hap2,-2.3898,0.0239,-4.4587,-0.3209,TRUE
Glyma.07G255900,water_soluble_protein,hap1,hap2,-3.3463,0.0216,-6.1954,-0.4972,TRUE
Glyma.18G225700,water_soluble_protein,hap2,hap4,-2.5593,0.0139,-4.6884,-0.4301,TRUE
Glyma.02G241400,water_soluble_protein,hap1,hap2,-1.7875,0.0238,-3.3341,-0.2409,TRUE
Glyma.04G153900,water_soluble_protein,hap1,hap2,-3.1307,0.0073,-5.4041,-0.8574,TRUE
Glyma.08G287500,water_soluble_protein,hap1,hap2,-2.0447,0.0234,-3.8095,-0.2799,TRUE
Glyma.07G256400,water_soluble_protein,hap1,hap2,-3.6824,0.0167,-6.6898,-0.675,TRUE
Glyma.13G213000,water_soluble_protein,hap2,hap3,-4.8305,0.0039,-8.3378,-1.3231,TRUE
Glyma.08G176800,water_soluble_protein,hap1,hap2,-3.4949,0.0069,-6.0145,-0.9753,TRUE
Glyma.08G284200,water_soluble_protein,hap1,hap2,-2.8698,0.0055,-4.883,-0.8567,TRUE
Glyma.18G245600,water_soluble_protein,hap1,hap8,-5.8598,0.009,-10.6946,-1.025,TRUE
Glyma.09G275200,water_soluble_protein,hap1,hap2,1.7133,0.0328,0.1416,3.2851,TRUE
Glyma.19G227200,water_soluble_protein,hap1,hap2,-3.3935,0.0012,-5.425,-1.3619,TRUE
Glyma.06G144100,water_soluble_protein,hap1,hap2,-2.4453,0.0191,-4.563,-0.3275,TRUE
Glyma.17G256500,water_soluble_protein,hap1,hap2,-5.9621,0.0001,-8.9217,-3.0024,TRUE
Glyma.01G072400,water_soluble_protein,hap1,hap2,3.31,0.0223,0.4768,6.1432,TRUE
Glyma.18G245400,water_soluble_protein,hap2,hap5,-6.1408,0.0053,-10.9558,-1.3257,TRUE
Glyma.18G245400,water_soluble_protein,hap5,hap9,6.267,0.0025,1.6409,10.8931,TRUE
Glyma.20G008200,water_soluble_protein,hap1,hap3,-4.7484,0.0001,-7.0425,-2.4542,TRUE
Glyma.10G070900,water_soluble_protein,hap1,hap2,-3.9177,0.0028,-6.4657,-1.3697,TRUE
Glyma.06G304900,water_soluble_protein,hap1,hap3,-4.5267,0.0279,-8.655,-0.3984,TRUE
Glyma.08G279700,water_soluble_protein,hap1,hap2,-2.6968,0.0104,-4.7508,-0.6428,TRUE
Glyma.19G108600,water_soluble_protein,hap1,hap2,3.2117,0.0296,0.2567,6.1666,TRUE
Glyma.19G108600,water_soluble_protein,hap2,hap4,-6.055,0.0098,-10.8886,-1.2214,TRUE
Glyma.01G018400,water_soluble_protein,hap1,hap3,4.7636,0,2.1691,7.3582,TRUE
Glyma.06G157400,water_soluble_protein,hap1,hap2,-4.7162,0.0032,-7.8316,-1.6009,TRUE
Glyma.04G041400,water_soluble_protein,hap1,hap2,-2.3462,0.0289,-4.497,-0.1953,TRUE
Glyma.17G016900,water_soluble_protein,hap1,hap2,-8.8844,0,-12.5805,-5.1883,TRUE
Glyma.10G031900,water_soluble_protein,hap1,hap4,-5.8182,0.0024,-9.8534,-1.783,TRUE
Glyma.09G268900,water_soluble_protein,hap1,hap4,2.821,0.0086,0.6002,5.0418,TRUE
Glyma.15G210200,water_soluble_protein,hap1,hap3,-2.8636,0.0005,-4.4511,-1.2761,TRUE
Glyma.06G233000,water_soluble_protein,hap1,hap2,-2.5638,0.027,-4.8916,-0.2361,TRUE
Glyma.19G083100,water_soluble_protein,hap1,hap2,-3.4928,0.0087,-6.0913,-0.8942,TRUE
Glyma.20G115800,water_soluble_protein,hap2,hap3,-3.3987,0.01,-6.1178,-0.6797,TRUE
Glyma.10G081700,water_soluble_protein,hap1,hap3,-5.0413,0.0005,-8.3004,-1.7822,TRUE
Glyma.10G081700,water_soluble_protein,hap2,hap3,-4.555,0.0029,-7.8913,-1.2187,TRUE
Glyma.18G045700,water_soluble_protein,hap4,hap5,-6.751,0.0086,-12.2904,-1.2116,TRUE
Glyma.20G149700,water_soluble_protein,hap1,hap2,4.1199,0.0259,0.5026,7.7372,TRUE
Glyma.04G022100,water_soluble_protein,hap1,hap2,-3.9282,0.0084,-6.8335,-1.0229,TRUE
Glyma.11G086200,water_soluble_protein,hap1,hap2,-6.016,0.0002,-9.1578,-2.8742,TRUE
Glyma.18G142900,water_soluble_protein,hap1,hap3,-5.5465,0.0001,-8.5152,-2.5778,TRUE
