loc,trait,name,sum_sq,df,F,PR(>F)
Glyma.20G086600,oil_content,C(type),91.62220186,2,16.68660284,2.03E-07
Glyma.20G086600,oil_content,Residual,538.0948936,196,NA,NA
Glyma.15G192600,oil_content,C(type),34.71307298,3,4.057520554,0.009252271
Glyma.15G192600,oil_content,Residual,270.9160179,95,NA,NA
Glyma.08G109500,oil_content,C(type),47.51844724,2,8.005428143,0.000462228
Glyma.08G109500,oil_content,Residual,552.0273887,186,NA,NA
Glyma.18G045900,oil_content,C(type),36.42849169,3,3.959453404,0.009073048
Glyma.18G045900,oil_content,Residual,588.8245751,192,NA,NA
Glyma.08G106500,oil_content,C(type),44.86387669,2,7.748845876,0.000576956
Glyma.08G106500,oil_content,Residual,567.395453,196,NA,NA
Glyma.03G131200,oil_content,C(type),28.0111373,1,9.270354916,0.002648866
Glyma.03G131200,oil_content,Residual,592.2300667,196,NA,NA
Glyma.03G130100,oil_content,C(type),26.99264044,2,4.491599436,0.012430665
Glyma.03G130100,oil_content,Residual,564.9008192,188,NA,NA
Glyma.06G153000,oil_content,C(type),27.20144698,2,4.252331541,0.015695161
Glyma.06G153000,oil_content,Residual,572.5163904,179,NA,NA
Glyma.18G252200,oil_content,C(type),35.95389269,2,5.82972899,0.00350241
Glyma.18G252200,oil_content,Residual,573.5621719,186,NA,NA
Glyma.03G102100,oil_content,C(type),27.71969982,1,9.278810871,0.002638916
Glyma.03G102100,oil_content,Residual,582.5467875,195,NA,NA
Glyma.20G233200,oil_content,C(type),22.37865292,1,7.325428223,0.007445552
Glyma.20G233200,oil_content,Residual,555.9968248,182,NA,NA
Glyma.15G191800,oil_content,C(type),30.21046664,2,4.923403652,0.008199167
Glyma.15G191800,oil_content,Residual,601.3371927,196,NA,NA
Glyma.03G127100,oil_content,C(type),47.4490239,2,7.933013657,0.000494919
Glyma.03G127100,oil_content,Residual,553.2619633,185,NA,NA
Glyma.03G181800,oil_content,C(type),20.93936261,2,3.505176404,0.031978175
Glyma.03G181800,oil_content,Residual,573.4886292,192,NA,NA
Glyma.10G102600,oil_content,C(type),21.97385145,2,3.317292851,0.038654469
Glyma.10G102600,oil_content,Residual,553.106608,167,NA,NA
Glyma.12G009800,oil_content,C(type),34.99448746,3,3.749115896,0.011913521
Glyma.12G009800,oil_content,Residual,612.9368648,197,NA,NA
Glyma.18G139800,oil_content,C(type),35.90933914,3,4.693297849,0.003620419
Glyma.18G139800,oil_content,Residual,402.9629602,158,NA,NA
Glyma.13G068200,oil_content,C(type),19.29712201,1,6.230362704,0.013353932
Glyma.13G068200,oil_content,Residual,628.7460224,203,NA,NA
Glyma.09G020300,oil_content,C(type),50.10650263,3,5.602958135,0.001063916
Glyma.09G020300,oil_content,Residual,554.457679,186,NA,NA
Glyma.04G050200,oil_content,C(type),18.42750371,1,5.855889038,0.016447083
Glyma.04G050200,oil_content,Residual,610.4855636,194,NA,NA
Glyma.03G168700,oil_content,C(type),55.06619112,3,6.097805678,0.000551735
Glyma.03G168700,oil_content,Residual,580.9617124,193,NA,NA
Glyma.20G121700,oil_content,C(type),30.62530343,2,4.879786746,0.00858838
Glyma.20G121700,oil_content,Residual,589.9394118,188,NA,NA
Glyma.06G215300,oil_content,C(type),33.88092707,3,3.083816757,0.036655256
Glyma.06G215300,oil_content,Residual,164.8002933,45,NA,NA
Glyma.20G112100,oil_content,C(type),45.72011284,3,4.881390171,0.002715483
Glyma.20G112100,oil_content,Residual,593.1931366,190,NA,NA
Glyma.03G241000,oil_content,C(type),34.50176255,1,11.3620747,0.000896494
Glyma.03G241000,oil_content,Residual,619.4607714,204,NA,NA
Glyma.08G109400,oil_content,C(type),18.43052788,2,3.222311982,0.042324424
Glyma.08G109400,oil_content,Residual,483.3112419,169,NA,NA
Glyma.08G357800,oil_content,C(type),18.69585143,1,5.939131344,0.0156742
Glyma.08G357800,oil_content,Residual,635.8778363,202,NA,NA
Glyma.10G019500,oil_content,C(type),19.70178567,2,3.102684361,0.047153838
Glyma.10G019500,oil_content,Residual,619.116829,195,NA,NA
Glyma.13G188700,oil_content,C(type),24.1734948,2,3.858280689,0.022692749
Glyma.13G188700,oil_content,Residual,626.5354116,200,NA,NA
Glyma.20G073400,oil_content,C(type),68.776616,2,11.62809614,1.72E-05
Glyma.20G073400,oil_content,Residual,561.895812,190,NA,NA
Glyma.06G195500,oil_content,C(type),28.5031197,1,9.43333186,0.002425651
Glyma.06G195500,oil_content,Residual,607.3280517,201,NA,NA
Glyma.04G238900,oil_content,C(type),15.58067502,1,4.964776657,0.026982423
Glyma.04G238900,oil_content,Residual,627.648577,200,NA,NA
Glyma.13G229500,oil_content,C(type),26.38758316,1,8.478023971,0.004002692
Glyma.13G229500,oil_content,Residual,622.4937144,200,NA,NA
Glyma.18G245000,oil_content,C(type),44.67298738,4,3.997693779,0.004026901
Glyma.18G245000,oil_content,Residual,458.1622765,164,NA,NA
Glyma.18G147300,oil_content,C(type),30.53494041,3,3.642730757,0.013921694
Glyma.18G147300,oil_content,Residual,483.3868732,173,NA,NA
Glyma.05G145200,oil_content,C(type),21.9046802,1,7.071833787,0.00844919
Glyma.05G145200,oil_content,Residual,634.9780802,205,NA,NA
Glyma.13G060000,oil_content,C(type),18.34036327,1,5.721037156,0.017698462
Glyma.13G060000,oil_content,Residual,634.7436362,198,NA,NA
Glyma.08G127600,oil_content,C(type),15.54428239,1,4.873323412,0.028417628
Glyma.08G127600,oil_content,Residual,634.7438768,199,NA,NA
Glyma.17G205500,oil_content,C(type),44.17987929,2,7.354866162,0.000823626
Glyma.17G205500,oil_content,Residual,612.7028811,204,NA,NA
Glyma.20G158100,oil_content,C(type),21.37101551,1,6.874838865,0.009439095
Glyma.20G158100,oil_content,Residual,599.9567517,193,NA,NA
Glyma.06G209700,oil_content,C(type),24.3005876,1,8.163776706,0.004718556
Glyma.06G209700,oil_content,Residual,604.2570075,203,NA,NA
Glyma.02G181500,oil_content,C(type),44.80774897,3,4.923703472,0.002542852
Glyma.02G181500,oil_content,Residual,603.6609161,199,NA,NA
Glyma.03G001300,oil_content,C(type),28.5529809,2,4.479685552,0.012682357
Glyma.03G001300,oil_content,Residual,551.3406731,173,NA,NA
Glyma.10G243200,oil_content,C(type),40.35616625,2,7.44367912,0.000784633
Glyma.10G243200,oil_content,Residual,485.227375,179,NA,NA
Glyma.04G138400,oil_content,C(type),30.1927244,2,4.75703109,0.00966979
Glyma.04G138400,oil_content,Residual,587.0945458,185,NA,NA
Glyma.08G179100,oil_content,C(type),14.21330384,1,4.564377344,0.033846613
Glyma.08G179100,oil_content,Residual,629.0206001,202,NA,NA
Glyma.11G108400,oil_content,C(type),19.2989691,1,6.280248569,0.013006235
Glyma.11G108400,oil_content,Residual,614.592524,200,NA,NA
Glyma.18G173300,oil_content,C(type),41.82354242,2,6.930131322,0.001227568
Glyma.18G173300,oil_content,Residual,609.5379132,202,NA,NA
Glyma.13G169000,oil_content,C(type),32.31295622,2,5.281498902,0.005849879
Glyma.13G169000,oil_content,Residual,587.3415586,192,NA,NA
Glyma.11G177000,oil_content,C(type),35.29445521,1,11.4645991,0.000853101
Glyma.11G177000,oil_content,Residual,618.7905428,201,NA,NA
Glyma.07G018300,oil_content,C(type),37.24873208,2,6.065915064,0.002805165
Glyma.07G018300,oil_content,Residual,571.0815346,186,NA,NA
Glyma.20G071300,oil_content,C(type),46.54716647,1,15.50152816,0.000113264
Glyma.20G071300,oil_content,Residual,609.5576316,203,NA,NA
Glyma.02G063400,oil_content,C(type),36.9874775,3,4.054749326,0.008095522
Glyma.02G063400,oil_content,Residual,544.2801302,179,NA,NA
Glyma.04G225400,oil_content,C(type),27.70002716,1,9.147229996,0.002824497
Glyma.04G225400,oil_content,Residual,593.5354557,196,NA,NA
Glyma.18G245800,oil_content,C(type),27.78590231,2,4.479094859,0.012510259
Glyma.18G245800,oil_content,Residual,617.2446368,199,NA,NA
Glyma.08G366200,oil_content,C(type),22.65950805,2,3.596391734,0.029315296
Glyma.08G366200,oil_content,Residual,595.4088623,189,NA,NA
Glyma.01G199400,oil_content,C(type),14.26701311,1,4.554130396,0.034051086
Glyma.01G199400,oil_content,Residual,629.685447,201,NA,NA
Glyma.18G187400,oil_content,C(type),30.14423706,3,3.260090641,0.022706107
Glyma.18G187400,oil_content,Residual,579.4436609,188,NA,NA
Glyma.20G234000,oil_content,C(type),30.29233491,2,5.026449041,0.007476459
Glyma.20G234000,oil_content,Residual,563.4859304,187,NA,NA
Glyma.16G068100,oil_content,C(type),17.65924954,1,5.64510068,0.018687355
Glyma.16G068100,oil_content,Residual,500.518961,160,NA,NA
Glyma.08G101500,oil_content,C(type),66.46006031,2,11.41459525,2.15E-05
Glyma.08G101500,oil_content,Residual,524.0137998,180,NA,NA
Glyma.14G195200,oil_content,C(type),23.82077717,2,4.026619347,0.019464888
Glyma.14G195200,oil_content,Residual,532.4242895,180,NA,NA
Glyma.08G287500,oil_content,C(type),12.46890089,1,4.033656107,0.045959861
Glyma.08G287500,oil_content,Residual,612.0606991,198,NA,NA
Glyma.08G096600,oil_content,C(type),22.30670131,2,3.552115102,0.030562662
Glyma.08G096600,oil_content,Residual,602.8642833,192,NA,NA
Glyma.19G255200,oil_content,C(type),14.6971142,1,4.866866892,0.028539121
Glyma.19G255200,oil_content,Residual,591.8868232,196,NA,NA
Glyma.20G036300,oil_content,C(type),20.33855166,1,6.55006052,0.011208673
Glyma.20G036300,oil_content,Residual,636.5442087,205,NA,NA
Glyma.19G039000,oil_content,C(type),57.08541229,1,19.42302553,1.70E-05
Glyma.19G039000,oil_content,Residual,596.6289175,203,NA,NA
Glyma.08G176800,oil_content,C(type),15.4709651,1,5.022013035,0.026115382
Glyma.08G176800,oil_content,Residual,622.2873035,202,NA,NA
Glyma.09G229300,oil_content,C(type),16.40714655,1,5.228609069,0.023244832
Glyma.09G229300,oil_content,Residual,640.1430768,204,NA,NA
Glyma.08G284200,oil_content,C(type),15.56073334,1,5.123241452,0.024692095
Glyma.08G284200,oil_content,Residual,601.3820022,198,NA,NA
Glyma.19G037600,oil_content,C(type),43.33341518,1,14.16014067,0.000222957
Glyma.19G037600,oil_content,Residual,587.5658941,192,NA,NA
Glyma.18G222000,oil_content,C(type),21.62384385,2,3.439904735,0.033996706
Glyma.18G222000,oil_content,Residual,622.3313452,198,NA,NA
Glyma.09G236700,oil_content,C(type),22.39922561,2,3.626025714,0.028520775
Glyma.09G236700,oil_content,Residual,574.4934389,186,NA,NA
Glyma.19G190300,oil_content,C(type),29.37128673,1,9.397443288,0.002498201
Glyma.19G190300,oil_content,Residual,578.2091871,185,NA,NA
Glyma.10G089700,oil_content,C(type),27.64582265,1,8.852184351,0.003288024
Glyma.10G089700,oil_content,Residual,624.6101877,200,NA,NA
Glyma.06G007600,oil_content,C(type),44.85498978,3,5.02502069,0.002236466
Glyma.06G007600,oil_content,Residual,580.2114092,195,NA,NA
Glyma.04G115200,oil_content,C(type),53.3637327,6,3.092752397,0.006914698
Glyma.04G115200,oil_content,Residual,439.9884017,153,NA,NA
Glyma.01G072400,oil_content,C(type),16.81848427,1,5.309606364,0.022250853
Glyma.01G072400,oil_content,Residual,624.0088574,197,NA,NA
Glyma.18G245400,oil_content,C(type),37.65495771,4,2.952320271,0.022128773
Glyma.18G245400,oil_content,Residual,462.3455763,145,NA,NA
Glyma.16G148600,oil_content,C(type),14.54927042,1,4.630391222,0.032585311
Glyma.16G148600,oil_content,Residual,640.9936058,204,NA,NA
Glyma.12G029400,oil_content,C(type),13.96385681,1,4.493296058,0.035273517
Glyma.12G029400,oil_content,Residual,615.3263912,198,NA,NA
Glyma.06G157400,oil_content,C(type),12.35142194,1,3.96483212,0.047801071
Glyma.06G157400,oil_content,Residual,632.3946581,203,NA,NA
Glyma.11G172100,oil_content,C(type),65.07820005,2,11.03240469,2.91E-05
Glyma.11G172100,oil_content,Residual,569.2363979,193,NA,NA
Glyma.11G230800,oil_content,C(type),20.03557031,1,6.356928967,0.012476641
Glyma.11G230800,oil_content,Residual,627.2019889,199,NA,NA
Glyma.06G243600,oil_content,C(type),38.65483197,3,4.434216052,0.004938387
Glyma.06G243600,oil_content,Residual,517.2323592,178,NA,NA
Glyma.11G111500,oil_content,C(type),43.13581649,2,6.887161909,0.001298504
Glyma.11G111500,oil_content,Residual,588.7427657,188,NA,NA
Glyma.20G063100,oil_content,C(type),36.65636519,1,12.45388312,0.000517507
Glyma.20G063100,oil_content,Residual,588.6736665,200,NA,NA
Glyma.15G210200,oil_content,C(type),26.66732007,1,8.323335769,0.004378831
Glyma.15G210200,oil_content,Residual,592.7256029,185,NA,NA
Glyma.04G186000,oil_content,C(type),23.10120033,1,7.183720232,0.007992917
Glyma.04G186000,oil_content,Residual,620.6438335,193,NA,NA
Glyma.13G137700,oil_content,C(type),21.42412758,2,3.344770923,0.037563461
Glyma.13G137700,oil_content,Residual,554.0549946,173,NA,NA
Glyma.14G087800,oil_content,C(type),13.65175476,1,4.45682194,0.036023229
Glyma.14G087800,oil_content,Residual,603.4335055,197,NA,NA
Glyma.18G045700,oil_content,C(type),45.47325391,4,3.625998818,0.007244998
Glyma.18G045700,oil_content,Residual,551.7991792,176,NA,NA
Glyma.15G075200,oil_content,C(type),20.46447778,1,6.948564463,0.009067427
Glyma.15G075200,oil_content,Residual,571.3566753,194,NA,NA
Glyma.09G020000,oil_content,C(type),31.59987204,3,3.339022336,0.020484003
Glyma.09G020000,oil_content,Residual,593.0654092,188,NA,NA
Glyma.15G191100,oil_content,C(type),29.9792164,1,9.826377955,0.00198327
Glyma.15G191100,oil_content,Residual,601.0256942,197,NA,NA
Glyma.06G148000,oil_content,C(type),20.49285572,1,6.780809842,0.009909144
Glyma.06G148000,oil_content,Residual,601.4146368,199,NA,NA
Glyma.18G142900,oil_content,C(type),40.75242661,2,6.876233203,0.001301044
Glyma.18G142900,oil_content,Residual,577.8398547,195,NA,NA
Glyma.09G191300,oil_content,C(type),20.60650307,2,3.281104761,0.039821937
Glyma.09G191300,oil_content,Residual,571.5123153,182,NA,NA
Glyma.13G137800,oil_content,C(type),17.74084842,1,5.663260939,0.018245384
Glyma.13G137800,oil_content,Residual,639.054622,204,NA,NA
Glyma.16G141100,oil_content,C(type),28.6623251,3,3.322929525,0.021089583
Glyma.16G141100,oil_content,Residual,500.2859204,174,NA,NA
Glyma.03G127700,oil_content,C(type),37.86093137,2,6.297241892,0.002255809
Glyma.03G127700,oil_content,Residual,562.1504055,187,NA,NA
Glyma.11G111800,oil_content,C(type),41.43982333,2,6.685035627,0.001555711
Glyma.11G111800,oil_content,Residual,604.392108,195,NA,NA
Glyma.03G015900,oil_content,C(type),17.85985401,1,5.886211087,0.016179406
Glyma.03G015900,oil_content,Residual,585.5977255,193,NA,NA
Glyma.07G032300,oil_content,C(type),17.5182297,1,5.622372113,0.018673127
Glyma.07G032300,oil_content,Residual,629.393133,202,NA,NA
Glyma.18G142200,oil_content,C(type),31.77193859,3,4.548876821,0.004327023
Glyma.18G142200,oil_content,Residual,381.82304,164,NA,NA
Glyma.15G188600,oil_content,C(type),25.63566582,1,8.419318353,0.004132834
Glyma.15G188600,oil_content,Residual,602.8827537,198,NA,NA
Glyma.10G157700,oil_content,C(type),36.34754346,4,3.298779482,0.012296438
Glyma.10G157700,oil_content,Residual,490.3224642,178,NA,NA
Glyma.03G187800,oil_content,C(type),14.4537299,1,4.793397615,0.029781068
Glyma.03G187800,oil_content,Residual,575.9301924,191,NA,NA
Glyma.10G088700,oil_content,C(type),27.67682434,1,8.859671411,0.003275142
Glyma.10G088700,oil_content,Residual,624.7821856,200,NA,NA
Glyma.06G208400,oil_content,C(type),16.47555796,1,5.257849371,0.022882675
Glyma.06G208400,oil_content,Residual,629.8368243,201,NA,NA
Glyma.14G045700,oil_content,C(type),56.39281957,4,4.834059303,0.001003858
Glyma.14G045700,oil_content,Residual,519.1248832,178,NA,NA
Glyma.15G268200,oil_content,C(type),17.5946899,1,5.654203223,0.018360639
Glyma.15G268200,oil_content,Residual,619.2460992,199,NA,NA
Glyma.04G105200,oil_content,C(type),27.84022075,2,4.629828977,0.010907848
Glyma.04G105200,oil_content,Residual,559.2302745,186,NA,NA
Glyma.15G265900,oil_content,C(type),26.61872217,1,8.584079404,0.003783248
Glyma.15G265900,oil_content,Residual,623.2891034,201,NA,NA
Glyma.06G119900,oil_content,C(type),12.5377797,1,3.977189917,0.047478663
Glyma.06G119900,oil_content,Residual,630.4843351,200,NA,NA
Glyma.08G125100,oil_content,C(type),27.03500831,1,8.933526089,0.003220131
Glyma.08G125100,oil_content,Residual,508.4085893,168,NA,NA
Glyma.20G079100,oil_content,C(type),45.89766571,1,15.67338968,0.000104914
Glyma.20G079100,oil_content,Residual,579.8195538,198,NA,NA
Glyma.03G132100,oil_content,C(type),29.56563919,1,9.607881467,0.002219561
Glyma.03G132100,oil_content,Residual,609.2910888,198,NA,NA
Glyma.08G286500,oil_content,C(type),16.86483546,1,5.416496486,0.020937775
Glyma.08G286500,oil_content,Residual,628.9483935,202,NA,NA
Glyma.20G071000,oil_content,C(type),44.03917427,1,14.6805735,0.000169527
Glyma.20G071000,oil_content,Residual,611.964618,204,NA,NA
Glyma.10G274600,oil_content,C(type),22.83401297,2,3.6794112,0.027006333
Glyma.10G274600,oil_content,Residual,605.0740577,195,NA,NA
Glyma.06G001200,oil_content,C(type),27.29765494,1,8.848115743,0.003287755
Glyma.06G001200,oil_content,Residual,629.368079,204,NA,NA
Glyma.08G047300,oil_content,C(type),22.61108911,1,7.259761306,0.007645146
Glyma.08G047300,oil_content,Residual,629.1446521,202,NA,NA
Glyma.11G083900,oil_content,C(type),19.15146845,1,6.220581983,0.01342564
Glyma.11G083900,oil_content,Residual,624.9814096,203,NA,NA
Glyma.07G215500,oil_content,C(type),13.11977168,1,4.281106111,0.039863777
Glyma.07G215500,oil_content,Residual,594.5275916,194,NA,NA
Glyma.14G046800,oil_content,C(type),51.87947037,4,4.489889669,0.001786176
Glyma.14G046800,oil_content,Residual,493.9647791,171,NA,NA
Glyma.20G029800,oil_content,C(type),28.03452766,1,9.078169609,0.002916042
Glyma.20G029800,oil_content,Residual,626.8894899,203,NA,NA
Glyma.20G114700,oil_content,C(type),20.15365847,2,3.163621103,0.044428291
Glyma.20G114700,oil_content,Residual,627.4883415,197,NA,NA
Glyma.01G205300,oil_content,C(type),32.16321781,1,10.57594544,0.001350016
Glyma.01G205300,oil_content,Residual,593.0275934,195,NA,NA
Glyma.04G144400,oil_content,C(type),28.8603129,2,4.653406947,0.010653246
Glyma.04G144400,oil_content,Residual,582.9856368,188,NA,NA
Glyma.06G297000,oil_content,C(type),47.76429939,4,3.762096432,0.006028552
Glyma.06G297000,oil_content,Residual,476.1072077,150,NA,NA
Glyma.08G111700,oil_content,C(type),26.01068235,1,8.489935978,0.003973511
Glyma.08G111700,oil_content,Residual,618.8689583,202,NA,NA
Glyma.04G142100,oil_content,C(type),32.47503548,2,5.185783394,0.00639708
Glyma.04G142100,oil_content,Residual,607.4450478,194,NA,NA
Glyma.16G140500,oil_content,C(type),26.5254015,2,4.20186336,0.016344864
Glyma.16G140500,oil_content,Residual,615.4951803,195,NA,NA
Glyma.01G070000,oil_content,C(type),16.9810594,1,5.193126393,0.023794394
Glyma.01G070000,oil_content,Residual,618.0131165,189,NA,NA
Glyma.20G110200,oil_content,C(type),61.01116611,2,10.40716097,5.14E-05
Glyma.20G110200,oil_content,Residual,556.9300598,190,NA,NA
Glyma.14G211000,oil_content,C(type),25.82094568,1,8.224646456,0.004577899
Glyma.14G211000,oil_content,Residual,624.7524702,199,NA,NA
Glyma.03G158400,oil_content,C(type),33.53327522,2,5.389908375,0.005263767
Glyma.03G158400,oil_content,Residual,609.7062775,196,NA,NA
Glyma.17G152800,oil_content,C(type),26.6576907,2,4.241800125,0.015767119
Glyma.17G152800,oil_content,Residual,597.0296906,190,NA,NA
Glyma.10G249400,oil_content,C(type),48.18467004,1,16.18555627,8.09E-05
Glyma.10G249400,oil_content,Residual,607.3113906,204,NA,NA
Glyma.18G092400,oil_content,C(type),17.8920357,1,5.71826066,0.017702396
Glyma.18G092400,oil_content,Residual,635.1727321,203,NA,NA
Glyma.13G189600,oil_content,C(type),52.72025921,3,5.727176038,0.000896153
Glyma.13G189600,oil_content,Residual,589.1379219,192,NA,NA
Glyma.05G209700,oil_content,C(type),38.48735303,6,2.233611432,0.042313205
Glyma.05G209700,oil_content,Residual,482.4679304,168,NA,NA
Glyma.19G096300,oil_content,C(type),13.51397859,1,4.30603052,0.039225682
Glyma.19G096300,oil_content,Residual,643.3687818,205,NA,NA
Glyma.15G266100,oil_content,C(type),32.59909259,2,5.334190515,0.005557054
Glyma.15G266100,oil_content,Residual,592.8007206,194,NA,NA
Glyma.08G104000,oil_content,C(type),52.68074302,3,5.708952025,0.000923658
Glyma.08G104000,oil_content,Residual,578.2719049,188,NA,NA
Glyma.15G266800,oil_content,C(type),44.91902206,1,14.94591082,0.000149111
Glyma.15G266800,oil_content,Residual,607.0986618,202,NA,NA
Glyma.13G067900,oil_content,C(type),29.27794852,2,4.665254308,0.010521641
Glyma.13G067900,oil_content,Residual,596.1958183,190,NA,NA
Glyma.15G015400,oil_content,C(type),64.44158147,1,22.16523649,4.65E-06
Glyma.15G015400,oil_content,Residual,584.3726451,201,NA,NA
Glyma.06G196000,oil_content,C(type),20.49562525,1,6.54751719,0.011235052
Glyma.06G196000,oil_content,Residual,632.3185081,202,NA,NA
Glyma.04G110600,oil_content,C(type),22.53479172,2,3.543935756,0.030775156
Glyma.04G110600,oil_content,Residual,619.9723537,195,NA,NA
Glyma.03G029700,oil_content,C(type),17.82371992,1,5.798704368,0.016941097
Glyma.03G029700,oil_content,Residual,617.8220988,201,NA,NA
Glyma.15G207900,oil_content,C(type),32.11690779,3,3.516331282,0.016229976
Glyma.15G207900,oil_content,Residual,578.463934,190,NA,NA
Glyma.12G105200,oil_content,C(type),37.86826805,1,12.65308663,0.000471772
Glyma.12G105200,oil_content,Residual,577.6120837,193,NA,NA
Glyma.08G178500,oil_content,C(type),12.86998518,1,4.141893615,0.043167091
Glyma.08G178500,oil_content,Residual,615.2396228,198,NA,NA
Glyma.11G188100,oil_content,C(type),43.89934431,3,4.853244891,0.002801512
Glyma.11G188100,oil_content,Residual,587.9483612,195,NA,NA
Glyma.10G272300,oil_content,C(type),15.47902722,1,5.023864912,0.026139206
Glyma.10G272300,oil_content,Residual,594.6521861,193,NA,NA
Glyma.06G320700,oil_content,C(type),22.92101759,1,7.216307307,0.007854314
Glyma.06G320700,oil_content,Residual,613.0221742,193,NA,NA
Glyma.18G129600,oil_content,C(type),34.0949901,3,3.952418212,0.009229231
Glyma.18G129600,oil_content,Residual,523.3326255,182,NA,NA
Glyma.20G085700,oil_content,C(type),138.5152303,1,54.73011353,3.53E-12
Glyma.20G085700,oil_content,Residual,516.299075,204,NA,NA
Glyma.11G171000,oil_content,C(type),55.0069439,1,18.40707037,2.78E-05
Glyma.11G171000,oil_content,Residual,594.6835437,199,NA,NA
Glyma.10G083800,oil_content,C(type),28.4651458,1,9.227625799,0.002696949
Glyma.10G083800,oil_content,Residual,626.2092464,203,NA,NA
Glyma.06G001400,oil_content,C(type),28.99220977,2,4.740690015,0.009775049
Glyma.06G001400,oil_content,Residual,590.1563346,193,NA,NA
Glyma.09G190800,oil_content,C(type),16.74802906,1,5.306597687,0.022288274
Glyma.09G190800,oil_content,Residual,621.7471006,197,NA,NA
Glyma.06G131300,oil_content,C(type),24.10611771,1,8.183752297,0.004682704
Glyma.06G131300,oil_content,Residual,580.2845707,197,NA,NA
Glyma.06G260300,oil_content,C(type),39.11139655,3,4.414470901,0.00501059
Glyma.06G260300,oil_content,Residual,558.1683599,189,NA,NA
Glyma.15G132600,oil_content,C(type),41.61489303,2,6.898977363,0.001261217
Glyma.15G132600,oil_content,Residual,615.2678674,204,NA,NA
Glyma.18G252500,oil_content,C(type),37.40230117,3,3.882003197,0.010057002
Glyma.18G252500,oil_content,Residual,610.203621,190,NA,NA
Glyma.03G099900,oil_content,C(type),26.30089695,2,4.303152522,0.014833048
Glyma.03G099900,oil_content,Residual,595.920651,195,NA,NA
Glyma.18G031400,oil_content,C(type),33.19930897,2,5.913717011,0.003216076
Glyma.18G031400,oil_content,Residual,541.7461318,193,NA,NA
Glyma.06G004100,oil_content,C(type),25.98741438,1,8.444221345,0.004064327
Glyma.06G004100,oil_content,Residual,630.895346,205,NA,NA
Glyma.07G112300,oil_content,C(type),14.48952949,1,5.008505962,0.026455962
Glyma.07G112300,oil_content,Residual,517.8442031,179,NA,NA
Glyma.15G067700,oil_content,C(type),21.87760374,1,7.088835056,0.008378275
Glyma.15G067700,oil_content,Residual,626.4997738,203,NA,NA
Glyma.08G177000,oil_content,C(type),12.915205,1,4.177382555,0.042258345
Glyma.08G177000,oil_content,Residual,627.6146799,203,NA,NA
Glyma.01G038900,oil_content,C(type),28.13911143,1,9.417986565,0.002446641
Glyma.01G038900,oil_content,Residual,597.5610866,200,NA,NA
Glyma.02G039300,oil_content,C(type),20.24874871,2,3.283320862,0.03970045
Glyma.02G039300,oil_content,Residual,570.4618385,185,NA,NA
Glyma.05G149200,oil_content,C(type),27.66358495,2,4.567210449,0.011585092
Glyma.05G149200,oil_content,Residual,560.272323,185,NA,NA
Glyma.20G233700,oil_content,C(type),15.45909231,1,4.979425026,0.026744066
Glyma.20G233700,oil_content,Residual,630.2325516,203,NA,NA
Glyma.08G103800,oil_content,C(type),28.79680163,1,9.398943333,0.00246345
Glyma.08G103800,oil_content,Residual,628.0859588,205,NA,NA
Glyma.08G066800,oil_content,C(type),28.11648596,2,4.417215943,0.013305305
Glyma.08G066800,oil_content,Residual,617.4249059,194,NA,NA
Glyma.11G172200,oil_content,C(type),61.51796193,2,10.38643158,5.25E-05
Glyma.11G172200,oil_content,Residual,559.7155631,189,NA,NA
Glyma.10G088100,oil_content,C(type),35.54289358,2,5.840987714,0.003435674
Glyma.10G088100,oil_content,Residual,596.3381094,196,NA,NA
Glyma.18G244900,oil_content,C(type),29.59032122,3,3.370653515,0.019795566
Glyma.18G244900,oil_content,Residual,515.0234232,176,NA,NA
Glyma.06G208900,oil_content,C(type),23.05593555,1,7.67547491,0.006125157
Glyma.06G208900,oil_content,Residual,600.768964,200,NA,NA
Glyma.06G197700,oil_content,C(type),16.53833034,1,5.235785686,0.023161801
Glyma.06G197700,oil_content,Residual,638.0594868,202,NA,NA
Glyma.17G093300,oil_content,C(type),29.97030256,2,5.059921834,0.007284098
Glyma.17G093300,oil_content,Residual,530.1153194,179,NA,NA
Glyma.12G050700,oil_content,C(type),22.58968213,1,7.293555113,0.0075018
Glyma.12G050700,oil_content,Residual,631.8311281,204,NA,NA
Glyma.10G029100,oil_content,C(type),33.81146028,2,5.842382068,0.00342835
Glyma.10G029100,oil_content,Residual,570.0463952,197,NA,NA
Glyma.06G123300,oil_content,C(type),16.28890128,1,5.19216247,0.023724475
Glyma.06G123300,oil_content,Residual,639.9907322,204,NA,NA
Glyma.09G025100,oil_content,C(type),32.13309919,1,10.03505863,0.001787116
Glyma.09G025100,oil_content,Residual,614.8000993,192,NA,NA
Glyma.17G167200,oil_content,C(type),23.8043081,2,3.83365537,0.023313857
Glyma.17G167200,oil_content,Residual,592.987946,191,NA,NA
Glyma.09G227900,oil_content,C(type),39.96239565,3,4.518113731,0.004365749
Glyma.09G227900,oil_content,Residual,563.1271531,191,NA,NA
Glyma.20G114600,oil_content,C(type),43.45090757,4,3.489099648,0.008976442
Glyma.20G114600,oil_content,Residual,572.853157,184,NA,NA
Glyma.01G197600,oil_content,C(type),19.45446436,1,6.592875102,0.010987635
Glyma.01G197600,oil_content,Residual,575.4121671,195,NA,NA
